tconst	titleType	title	year	endYear	isAdult	runtime	genres	rating	numVotes	description	cast	streaming_platforms	url	scrape_status
tt0120815	movie	Saving Private Ryan	1998.0	\N	0.0	169	Drama,War	8.6	1595375.0	As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.			https://www.streamwithvpn.com/saving-private-ryan-1998	success
tt0076759		Star Wars: Episode IV - A New Hope											https://www.streamwithvpn.com/star-wars-episode-iv---a-new-hope-1977	request_error: 404 Client Error: Not Found for url: https://www.streamwithvpn.com/star-wars-episode-iv---a-new-hope
tt0120689	movie	The Green Mile	1999.0	\N	0.0	189	Crime,Drama,Fantasy	8.6	1513847.0	A supernatural tale set on death row in a Southern prison, where gentle giant John Coffey possesses the mysterious power to heal people's ailments. When the cell block's head guard, Paul Edgecomb, recognizes Coffey's miraculous gift, he tries desperately to help stave off the condemned man's execution.			https://www.streamwithvpn.com/the-green-mile-1999	success
tt4574334	tvSeries	Stranger Things	2016.0	2025	0.0	60	Drama,Fantasy,Horror	8.6	1488436.0	When a young boy vanishes, a small town uncovers a mystery involving secret experiments, terrifying supernatural forces, and one strange little girl.			https://www.streamwithvpn.com/stranger-things-2016	success
tt0103064	movie	Terminator 2: Judgment Day	1991.0	\N	0.0	137	Action,Adventure,Sci-Fi	8.6	1252422.0	Ten years after the events of the original, a reprogrammed T-800 is sent back in time to protect young John Connor from the shape-shifting T-1000. Together with his mother Sarah, he fights to stop Skynet from triggering a nuclear apocalypse.			https://www.streamwithvpn.com/terminator-2-judgment-day-1991	success
tt3530232	tvSeries	Last Week Tonight with John Oliver	2014.0	\N	0.0	30	Comedy,News,Talk-Show	8.8	101449.0	A half-hour satirical look at the week in news, politics and current events.			https://www.streamwithvpn.com/last-week-tonight-with-john-oliver-2014	success
tt0407362	tvSeries	Battlestar Galactica	2004.0	2009	0.0	45	Action,Adventure,Drama	8.7	183878.0	When an old enemy, the Cylons, resurface and obliterate the 12 colonies, the crew of the aged Galactica protect a small civilian fleet - the last of humanity - as they journey toward the fabled 13th colony, Earth.			https://www.streamwithvpn.com/battlestar-galactica-2004	success
tt0245429	movie	Spirited Away	2001.0	\N	0.0	124	Adventure,Animation,Family	8.6	932445.0	A young girl, Chihiro, becomes trapped in a strange new world of spirits. When her parents undergo a mysterious transformation, she must call upon the courage she never knew she had to free her family.			https://www.streamwithvpn.com/spirited-away-2001	success
tt0121220	tvSeries	Dragon Ball Z	1989.0	1996	0.0	24	Action,Adventure,Animation	8.8	98857.0	Now happily married and with a son, martial arts champion Goku must defend Earth from a series of extraterrestrial invaders bent on destruction.			https://www.streamwithvpn.com/dragon-ball-z-1989	success
tt0773262	tvSeries	Dexter	2006.0	2013	0.0	60	Crime,Drama,Mystery	8.6	881270.0	Dexter Morgan, a blood spatter pattern analyst for the Miami Metro Police also leads a secret life as a serial killer, hunting down criminals who have slipped through the cracks of justice.			https://www.streamwithvpn.com/dexter-2006	success
tt0317248	movie	City of God	2002.0	\N	0.0	130	Crime,Drama	8.6	850277.0	In the poverty-stricken favelas of Rio de Janeiro in the 1970s, two young men choose different paths. Rocket is a budding photographer who documents the increasing drug-related violence of his neighborhood, while José “Zé” Pequeno is an ambitious drug dealer diving into a dangerous life of crime.			https://www.streamwithvpn.com/city-of-god-2002	success
tt1190634	tvSeries	The Boys	2019.0	\N	0.0	60	Action,Comedy,Crime	8.6	805395.0	A group of vigilantes known informally as “The Boys” set out to take down corrupt superheroes with no more than blue-collar grit and a willingness to fight dirty.			https://www.streamwithvpn.com/the-boys-2019	success
tt0118799	movie	Life Is Beautiful	1997.0	\N	0.0	116	Comedy,Drama,Romance	8.6	791069.0	A touching story of an Italian book seller of Jewish ancestry who lives in his own little fairy tale. His creative and happy life would come to an abrupt halt when his entire family is deported to a concentration camp during World War II. While locked up he tries to convince his son that the whole thing is just a game.			https://www.streamwithvpn.com/life-is-beautiful-1997	success
tt5555260	tvSeries	This Is Us	2016.0	2022	0.0	45	Comedy,Drama,Romance	8.7	170538.0	Follows the lives and families of three adults living and growing up in the United States of America in present and past times. As their paths cross and their life stories intertwine in curious ways, we find that several of them share the same birthday - and so much more than anyone would expect.			https://www.streamwithvpn.com/this-is-us-2016	success
tt8111088	tvSeries	The Mandalorian	2019.0	\N	0.0	40	Action,Adventure,Fantasy	8.6	637226.0	After the fall of the Galactic Empire, lawlessness has spread throughout the galaxy. A lone gunfighter makes his way through the outer reaches, earning his keep as a bounty hunter.			https://www.streamwithvpn.com/the-mandalorian-2019	success
tt0248654	tvSeries	Six Feet Under	2001.0	2005	0.0	60	Comedy,Drama	8.7	162322.0	When death is your business, what is your life? For the Fisher family, the world outside of their family-owned funeral home continues to be at least as challenging as—and far less predictable than—the one inside.			https://www.streamwithvpn.com/six-feet-under-2001	success
tt1856010	tvSeries	House of Cards	2013.0	2018	0.0	50	Drama,Thriller	8.6	551583.0	Set in present day Washington, D.C., House of Cards is the story of Frank Underwood, a ruthless and cunning politician, and his wife Claire who will stop at nothing to conquer everything. This wicked political drama penetrates the shadowy world of greed, sex and corruption in modern D.C.			https://www.streamwithvpn.com/house-of-cards-2013	success
tt23849204	movie	12th Fail	2023.0	\N	0.0	147	Biography,Drama	8.7	156843.0	Based on the true story of IPS officer Manoj Kumar Sharma, 12th Fail sheds limelight on fearlessly embracing the idea of restarting the academic journey despite the setbacks and challenges and reclaiming one's destiny at a place where millions of students attempt the world's toughest competitive exam: UPSC.			https://www.streamwithvpn.com/12th-fail-2023	success
tt0038650	movie	It's a Wonderful Life	1946.0	\N	0.0	130	Drama,Family,Fantasy	8.6	534983.0	A holiday favourite for generations...  George Bailey has spent his entire life giving to the people of Bedford Falls.  All that prevents rich skinflint Mr. Potter from taking over the entire town is George's modest building and loan company.  But on Christmas Eve the business's $8,000 is lost and George's troubles begin.			https://www.streamwithvpn.com/its-a-wonderful-life-1946	success
tt3322312	tvSeries	Daredevil	2015.0	2018	0.0	60	Action,Crime,Drama	8.6	515085.0	Yuka Yasukawa is an actress and also a professional wrestler with the nickname of Act Yasukawa. An in-depth look is given into her personal life as well as her in the ring. Her past experiences are also told including being bullied, refusing to go to school, rape and attempted suicide.			https://www.streamwithvpn.com/daredevil-2015	success
tt5788792	tvSeries	The Marvelous Mrs. Maisel	2017.0	2023	0.0	60	Comedy,Drama	8.7	153890.0	It’s 1958 Manhattan and Miriam “Midge” Maisel has everything she’s ever wanted - the perfect husband, kids, and Upper West Side apartment. But when her life suddenly takes a turn and Midge must start over, she discovers a previously unknown talent - one that will take her all the way from the comedy clubs of Greenwich Village to a spot on Johnny Carson’s couch.			https://www.streamwithvpn.com/the-marvelous-mrs-maisel-2017	success
tt0071075	tvSeries	The World at War	1973.0	1974	0.0	52	Documentary,History,War	9.2	34115.0	A documentary series that gives a historical account of the events of World War II, from its roots in the 1920s to the aftermath and the lives it profoundly influenced.			https://www.streamwithvpn.com/the-world-at-war-1973	success
tt0096697	tvSeries	The Simpsons	1989.0	\N	0.0	22	Animation,Comedy	8.6	459580.0	Set in Springfield, the average American town, the show focuses on the antics and everyday adventures of the Simpson family; Homer, Marge, Bart, Lisa and Maggie, as well as a virtual cast of thousands. Since the beginning, the series has been a pop culture icon, attracting hundreds of celebrities to guest star. The show has also made name for itself in its fearless satirical take on politics, media and American life in general.			https://www.streamwithvpn.com/the-simpsons-1989	success
tt0092455	tvSeries	Star Trek: The Next Generation	1987.0	1994	0.0	45	Action,Adventure,Drama	8.7	145957.0	Follow the intergalactic adventures of Capt. Jean-Luc Picard and his loyal crew aboard the all-new USS Enterprise NCC-1701D, as they explore new worlds.			https://www.streamwithvpn.com/star-trek-the-next-generation-1987	success
tt1910272	tvSeries	Steins;Gate	2011.0	2015	0.0	24	Animation,Comedy,Drama	8.8	86484.0	A group of friends have customized their microwave so that it can send text messages to the past. As they perform different experiments, an organization named SERN who has been doing their own research on time travel tracks them down and now the characters have to find a way to avoid being captured by them.			https://www.streamwithvpn.com/steinsgate-2011	success
tt0047478	movie	Seven Samurai	1954.0	\N	0.0	207	Action,Drama	8.6	391040.0	A samurai answers a village's request for protection after he falls on hard times. The town needs protection from bandits, so the samurai gathers six others to help him teach the people how to defend themselves, and the villagers provide the soldiers with food.			https://www.streamwithvpn.com/seven-samurai-1954	success
tt5290382	tvSeries	Mindhunter	2017.0	2019	0.0	60	Crime,Drama,Mystery	8.6	379257.0	An agent in the FBI's Elite Serial Crime Unit develops profiling techniques as he pursues notorious serial killers and rapists.			https://www.streamwithvpn.com/mindhunter-2017	success
tt0063929	tvSeries	Monty Python's Flying Circus	1969.0	1974	0.0	30	Comedy	8.8	83759.0	A British sketch comedy series with the shows being composed of surreality, risqué or innuendo-laden humour, sight gags and observational sketches without punchlines.			https://www.streamwithvpn.com/monty-pythons-flying-circus-1969	success
tt1628033	tvSeries	Top Gear	2002.0	2022	0.0	60	Adventure,Comedy,Sport	8.7	134107.0	"This fast-paced and stunt-filled motor show tests whether cars, both mundane and extraordinary, live up to their manufacturers' claims. The long-running show travels to locations around the world, performing extreme stunts and challenges to see what the featured cars are capable of doing. The current hosts are Paddy Mcguinness, Chris Harris and Andrew ""Freddie"" Flintoff."			https://www.streamwithvpn.com/top-gear-2002	success
tt0367279	tvSeries	Arrested Development	2003.0	2019	0.0	22	Comedy	8.6	338024.0	The story of a wealthy family that lost everything, and the one son who had no choice but to keep them all together.			https://www.streamwithvpn.com/arrested-development-2003	success
tt0296310	tvSeries	The Blue Planet	2001.0	2001	0.0	50	Documentary	9.0	46858.0	Sir David Attenborough narrates this critically acclaimed series that dives deep into the marine environment of Planet Earth. Although two-thirds of the world's surface is covered with water, scientists know less about the oceans than they do about the surface of the moon. This limited series travels from various coasts to the poles to examine watery denizens ranging from the gigantic blue whale to microscopic coral polyps.			https://www.streamwithvpn.com/the-blue-planet-2001	success
